state,zip_code,total_rx,new_rx,total_qty,new_qty,avg_mme_per_unit,total_mme,medicaid_rx,medicaid_new_rx,medicaid_qty,medicaid_total_mme,distinct_prescribers,distinct_opioid_products,retail_rx,mail_order_rx,year
LA,70030,3.0,3.0,34.0,34.0,13.235294117647058,450.0,0.0,0.0,0.0,0.0,1,3,3.0,0.0,2017
LA,70032,338.798,338.798,7886.825,7886.825,5.3159433358797745,41925.9148,0.0,0.0,0.0,0.0,3,34,338.798,0.0,2017
LA,70037,6079.557,5608.004,382971.486,348391.143,11.801219045326,4519530.3944,1.012,1.012,28.34,141.7,18,160,6055.557,24.0,2017
LA,70039,2376.67,2375.659,37316.128,37303.978,5.086578145245937,189811.40115,0.0,0.0,0.0,0.0,8,49,2376.67,0.0,2017
LA,70041,410.258,410.258,6073.166,6073.166,5.188252163698473,31509.11664,14.362,14.362,181.23,1005.285,2,25,410.258,0.0,2017
LA,70043,17227.944,15864.334,649417.728,568760.184,8.286520455173038,5381413.287024,21.383,21.383,669.89,5677.525,55,172,17202.944,25.0,2017
LA,70044,22.703,8.385,562.42,296.62,10.1857686426514,5728.68,0.0,0.0,0.0,0.0,1,5,22.703,0.0,2017
LA,70047,2341.209,2294.143,70366.666,67090.217,6.674058762425948,469631.2638,1.006,1.006,10.07,50.35,22,81,2340.209,1.0,2017
LA,70052,6061.129,5735.502,263000.861,243871.253,9.038612589561065,2377162.8933,6.277,6.277,249.19,2418.825,5,87,6053.129,8.0,2017
LA,70053,7530.962,7279.761,270149.569,246845.499,7.559626738845546,2042229.9053,20.267,20.267,709.37,2159.845,45,126,7529.962,1.0,2017
LA,70056,43199.448,41756.702,2586139.949,2495584.58,18.656435655128575,48248153.553676,69.147,69.147,2556.539,27810.2725,155,301,43080.448,119.0,2017
LA,70057,280.801,268.566,16509.888,16173.209,5.117043798237759,84481.82,0.0,0.0,0.0,0.0,1,22,280.801,0.0,2017
LA,70058,11370.518,10481.173,419318.923,359339.832,6.7362281023243975,2824627.912949,17.678,17.678,1109.81,17167.7,58,149,11317.518,53.0,2017
LA,70062,8739.855,8544.451,720369.935,710915.984,19.560879394487777,14091069.41795,0.0,0.0,0.0,0.0,13,232,8703.855,36.0,2017
LA,70063,21.337,21.337,300.379,300.379,7.432668395593566,2232.6175,0.0,0.0,0.0,0.0,1,7,21.337,0.0,2017
LA,70065,52528.962,49069.937,2920806.466,2675304.94,12.599234300941868,36799925.01284,187.107,186.082,7794.03,73795.4736,200,341,52358.962,170.0,2017
LA,70067,996.943,653.231,68150.784,41645.22,5.973142003766237,407074.3105,10.55,10.55,397.389,1986.945,2,37,996.943,0.0,2017
LA,70068,34413.505,32928.58,2333236.933,2215827.607,18.52499723436788,43223207.73095,28.657,28.657,1067.26,6057.985,59,339,34178.505,235.0,2017
LA,70069,541.05,541.05,7334.146,7334.146,5.3648502906814235,39346.5953,3.111,3.111,39.3,231.5,1,37,541.05,0.0,2017
LA,70070,5808.515,5378.716,314490.997,287644.851,11.645340630212063,3662354.7852,9.896,6.742,458.31,3672.495,28,166,5767.058,41.457,2017
LA,70071,6902.953,6367.623,283944.7,247621.051,8.834829108449638,2508602.90075,42.219,37.109,1857.168,11262.3925,21,131,6861.953,41.0,2017
LA,70072,96662.194,88558.67,6565520.347,5996725.257,11.513823180028902,75594240.36024,48.642,45.587,1736.258,12329.0896,239,376,96381.192,281.002,2017
LA,70079,76.913,76.913,972.319,972.319,5.939249361577836,5774.845,0.0,0.0,0.0,0.0,2,17,76.913,0.0,2017
LA,70083,1432.022,1432.022,26381.339,26381.339,6.0504960320626635,159620.18694,3.0,3.0,44.0,355.0,3,59,1432.022,0.0,2017
LA,70084,482.465,470.902,13412.75,13068.92,5.3851242288121375,72229.325,0.0,0.0,0.0,0.0,8,33,482.465,0.0,2017
LA,70087,680.549,679.549,26803.794,26743.794,6.251272599692417,167557.823,0.0,0.0,0.0,0.0,2,47,680.549,0.0,2017
LA,70090,4326.841,4234.238,146528.662,142948.813,6.330726255454376,927632.8477,7.677,7.677,183.52,917.6,8,80,4316.841,10.0,2017
LA,70092,29.775,29.775,1135.67,1135.67,1.869557177701269,2123.2,1.064,1.064,106.37,53.185,2,13,29.775,0.0,2017
LA,70094,2728.894,2436.149,199181.283,177382.315,7.015254102716067,1397307.31275,0.0,0.0,0.0,0.0,12,93,2700.894,28.0,2017
LA,70112,239809.886,227636.546,15280991.704,14125397.135,12.077752983137932,184560043.138292,3448.411,3362.869,209800.206,2807099.3952,1319,514,239451.876,358.01,2017
LA,70113,529.765,521.688,15029.12,13392.07,5.8590694465145,88056.6578,0.0,0.0,0.0,0.0,12,35,529.765,0.0,2017
LA,70114,16313.105,15507.113,999936.782,922943.536,11.184254549604116,11183547.5034,50.248,46.934,1518.02,8677.538,48,265,16281.105,32.0,2017
LA,70115,153115.497,141045.146,10517500.068,9452368.045,14.555869205918507,153091355.363047,506.616,487.18,25146.387,174761.7325,558,474,152620.482,495.015,2017
LA,70116,1166.93,1151.518,42712.992,41997.172,9.330940225400271,398552.3752,3.245,3.245,44.9,516.6,9,74,1166.93,0.0,2017
LA,70117,6454.231,6405.427,116632.162,114209.533,6.680861888567238,779203.366087,21.264,21.264,326.97,13637.6834,30,95,6453.231,1.0,2017
LA,70118,15639.972,14038.791,895038.706,786659.496,8.940361305313203,8001969.41388,255.425,242.409,29150.419,135563.6004,194,254,15604.972,35.0,2017
LA,70119,26595.519,24975.665,1260807.227,1151817.943,8.311696827107417,10479447.42825,165.274,164.199,11614.899,110938.5674,148,240,26573.519,22.0,2017
LA,70121,77295.851,72249.148,4450998.952,4036161.483,9.355064019986765,41639380.148854,311.352,303.531,17813.748,231685.3353,683,397,76748.851,547.0,2017
LA,70122,4313.601,4054.427,140119.505,120901.036,6.420419874049655,899626.054644,99.865,97.742,1937.75,8000.9542,35,111,4311.601,2.0,2017
LA,70123,8267.656,7947.725,264158.746,243182.529,8.19384147503865,2164474.888969,74.317,64.222,3488.29,20808.68,74,161,8247.656,20.0,2017
LA,70124,11815.044,11612.483,330763.149,317302.618,7.18192580317646,2375516.394543,93.142,92.06,2619.597,16474.5187,92,167,11779.044,36.0,2017
LA,70125,14903.84,14111.51,1265918.712,1197066.33,13.078640260211273,16556495.432918,55.913,55.913,1478.378,8875.955,33,261,14840.84,63.0,2017
LA,70126,1512.756,1310.487,55689.511,42881.054,5.772487677257572,321467.016,12.223,12.223,640.28,4824.23,20,71,1508.756,4.0,2017
LA,70127,25173.503,24272.129,1385692.47,1323127.351,11.593114276451253,16064491.156728,110.637,110.637,2384.079,12630.1657,57,273,25137.503,36.0,2017
LA,70128,608.656,584.424,22888.169,20785.099,4.784800147185211,109515.3144,0.0,0.0,0.0,0.0,13,46,608.656,0.0,2017
LA,70129,4383.148,4203.023,119420.61,111894.399,4.734182614709471,565358.9757,2.0,2.0,40.0,190.0,13,63,4383.148,0.0,2017
LA,70130,11084.561,10425.978,543543.787,509980.299,8.294185773772814,4508253.145558,68.966,66.577,8017.239,16929.8975,100,179,11075.561,9.0,2017
LA,70131,4205.281,3868.541,250327.95,229998.121,11.603329694882254,2904637.735694,32.852,28.545,1288.26,7185.4325,33,160,4203.281,2.0,2017
LA,70143,94.468,94.468,5076.78,5076.78,8.453835600518438,42918.2635,7.104,7.104,284.35,2894.025,1,29,94.468,0.0,2017
LA,70162,1.034,1.034,14.47,14.47,10.0,144.7,0.0,0.0,0.0,0.0,1,1,1.034,0.0,2017
LA,70170,10.734,8.568,575.81,479.84,4.940622774873656,2844.86,0.0,0.0,0.0,0.0,1,3,10.734,0.0,2017
LA,70179,1.006,1.006,1.01,1.01,11.25,11.3625,0.0,0.0,0.0,0.0,1,1,1.006,0.0,2017
LA,70185,213.859,213.859,3001.46,3001.46,5.15911256521826,15484.87,0.0,0.0,0.0,0.0,2,23,213.859,0.0,2017
LA,70187,1.012,1.012,121.55,121.55,15.0,1823.25,0.0,0.0,0.0,0.0,1,1,1.012,0.0,2017
LA,70195,303.778,303.778,4809.503,4809.503,5.979998119764142,28760.818897,1.025,1.025,15.37,115.275,1,42,303.778,0.0,2017
LA,70301,37602.682,35889.131,1948514.732,1825126.011,11.179885764075404,21784172.113378,71.826,63.414,2756.049,23021.4625,153,300,37504.682,98.0,2017
LA,70302,4.071,4.071,64.24,64.24,11.683530510585305,750.55,0.0,0.0,0.0,0.0,1,4,4.071,0.0,2017
LA,70339,3104.081,1856.606,243827.332,133450.412,5.387737856025099,1313677.74695,82.028,44.296,5436.96,26233.645,4,69,3044.081,60.0,2017
LA,70342,199.372,199.372,4432.401,4432.401,6.507290495602722,28842.9209,0.0,0.0,0.0,0.0,2,33,199.372,0.0,2017
LA,70343,604.36,543.184,16087.619,13674.32,6.675509203071008,107393.04869,2.167,2.167,27.079,135.395,2,46,602.36,2.0,2017
LA,70344,252.344,252.344,3075.63,3075.63,7.614212372749648,23418.5,0.0,0.0,0.0,0.0,1,9,252.344,0.0,2017
LA,70345,7490.499,7026.672,510079.348,482299.148,10.33327286316638,5270789.08475,4.28,4.28,280.88,1892.575,23,130,7428.499,62.0,2017
LA,70346,5759.954,5552.119,237409.935,227552.957,9.938130443867061,2359410.9027,14.618,14.618,336.409,2824.58,17,99,5746.954,13.0,2017
LA,70354,683.034,683.034,13298.776,13298.776,4.939555557594173,65690.0429,0.0,0.0,0.0,0.0,3,32,683.034,0.0,2017
LA,70357,1267.375,1159.524,90954.237,82895.927,8.412621928761823,765163.6087,1.108,0.0,11.08,83.1,2,62,1261.375,6.0,2017
LA,70359,2216.962,1669.531,102141.361,80950.867,5.0400348072511,514796.0147,1.016,1.016,14.23,71.15,8,45,2212.962,4.0,2017
LA,70360,81925.795,76792.56,4876028.626,4530729.663,10.44383776934748,50924451.9286383,591.872,580.774,27246.523,291449.4067,208,359,81711.789,214.006,2017
LA,70361,6.471,6.471,202.35,202.35,5.389547813194959,1090.575,0.0,0.0,0.0,0.0,1,4,6.471,0.0,2017
LA,70363,20486.363,18310.236,1056579.623,891387.353,7.622247316007532,8053511.19556,24.282,24.282,1056.679,5912.48904,104,200,20464.363,22.0,2017
LA,70364,2118.108,2026.052,172153.416,160799.978,7.8431442708055235,1350224.0784,1.0,1.0,10.0,50.0,22,69,2117.108,1.0,2017
LA,70373,4718.282,4537.985,558589.688,542330.727,13.309210661350411,7434387.83085,3.235,2.152,131.71,2660.1,7,128,4680.282,38.0,2017
LA,70374,491.34,372.615,21329.332,13991.953,4.856129748929783,103578.00365,0.0,0.0,0.0,0.0,6,31,482.34,9.0,2017
LA,70375,112.102,112.102,2307.366,2307.366,7.419629135559768,17119.8,0.0,0.0,0.0,0.0,2,23,112.102,0.0,2017
LA,70380,13555.836,12420.173,675749.815,596241.938,9.19076644874849,6210658.72745,3.151,3.151,86.51,1369.464,52,191,13538.836,17.0,2017
LA,70381,64.908,64.908,846.959,846.959,4.5358960705299785,3841.718,0.0,0.0,0.0,0.0,1,10,64.908,0.0,2017
LA,70390,679.822,613.876,22881.407,20278.178,6.156038940262721,140858.8325,0.0,0.0,0.0,0.0,5,55,679.822,0.0,2017
LA,70391,1351.109,1154.866,81930.267,70885.098,10.081386455142395,825970.684,0.0,0.0,0.0,0.0,4,64,1351.109,0.0,2017
LA,70392,357.884,354.884,4720.459,4450.459,4.7546176547662,22443.9777,4.037,4.037,36.37,257.775,1,37,357.884,0.0,2017
LA,70394,8331.452,7408.871,485654.358,425224.741,8.533791326711414,4144472.94808,14.715,8.509,594.17,2786.804,29,168,8207.452,124.0,2017
LA,70401,6282.839,6247.2,151871.593,150365.112,7.2109800240918,1095143.02335,15.314,15.314,1325.7,2570.5328,36,120,6282.839,0.0,2017
LA,70402,6.239,6.239,64.47,64.47,4.5,290.115,0.0,0.0,0.0,0.0,1,4,6.239,0.0,2017
LA,70403,43107.277,40625.877,1759050.799,1598509.001,9.327643633643579,16407798.986548,33.795,33.795,1654.768,13893.085,211,280,42961.277,146.0,2017
LA,70404,746.307,741.072,18802.424,18742.014,7.636602333826745,143586.635,0.0,0.0,0.0,0.0,4,64,746.307,0.0,2017
LA,70420,737.528,728.746,16337.304,15850.655,5.933643060078945,96939.7305,0.0,0.0,0.0,0.0,6,44,732.528,5.0,2017
LA,70421,46.292,46.292,4571.57,4571.57,6.542822268936055,29910.97,1.08,1.08,511.03,255.515,1,28,46.292,0.0,2017
LA,70422,3994.851,3279.88,192252.686,144483.911,8.584552940810408,1650403.36098,0.0,0.0,0.0,0.0,15,109,3978.851,16.0,2017
LA,70427,21156.02,19930.431,1093087.124,991152.186,8.095120483677018,8848671.967936,82.731,81.626,2894.589,24855.105,75,184,21118.02,38.0,2017
LA,70431,262.627,258.063,7534.769,7181.959,4.671472081094988,35198.463021,0.0,0.0,0.0,0.0,3,42,262.627,0.0,2017
LA,70433,95808.634,89934.072,5978000.059,5520129.357,13.313173067887435,79586149.3853083,102.116,99.781,3075.58,22681.5714,362,464,95340.633,468.001,2017
LA,70434,4.926,4.926,98.02,98.02,7.5,735.15,0.0,0.0,0.0,0.0,2,3,4.926,0.0,2017
LA,70435,1076.589,1050.437,23887.006,22740.206,5.223725944808654,124779.172986,8.235,8.235,327.22,2112.745,13,71,1076.589,0.0,2017
LA,70437,4095.768,3567.961,172912.313,142094.335,9.63568558301571,1666128.6815,0.0,0.0,0.0,0.0,13,125,4057.768,38.0,2017
LA,70438,6060.872,4996.235,230059.02,176490.218,8.016409748898347,1844247.37075,52.976,50.513,1065.69,6971.42,26,129,6047.872,13.0,2017
LA,70441,5554.428,4172.603,230819.133,144094.267,6.147340774332602,1418923.867787,89.119,82.073,3337.746,30524.075,7,98,5533.428,21.0,2017
LA,70443,7285.32,6092.211,311127.457,240219.45,6.158112573458921,1915957.9049,26.992,22.081,639.79,4685.05,25,117,7267.32,18.0,2017
LA,70444,1147.694,1093.341,62012.687,59362.157,12.276086238611141,761273.0935,9.779,8.716,427.1,2809.115,4,63,1146.694,1.0,2017
LA,70445,2913.257,2587.775,172650.918,143428.36,10.403437386588353,1796163.01515,0.0,0.0,0.0,0.0,18,136,2891.257,22.0,2017
LA,70446,27.313,27.313,436.989,436.989,5.215680486236495,2279.195,0.0,0.0,0.0,0.0,1,10,27.313,0.0,2017
LA,70447,3185.625,3151.516,134011.958,131908.58,2.9782257071566702,399117.858382,0.0,0.0,0.0,0.0,24,83,3174.625,11.0,2017
LA,70448,7627.264,7114.231,425811.844,385058.08,11.964097793038373,5094454.54305,8.419,8.419,216.32,1330.525,49,201,7528.264,99.0,2017
LA,70449,245.078,236.492,5597.038,5047.599,6.631334377218807,37115.8305,0.0,0.0,0.0,0.0,2,29,245.078,0.0,2017
LA,70452,1963.501,1723.36,96392.768,78276.738,10.559495438495967,1017858.994,1.0,0.0,30.0,150.0,9,111,1946.501,17.0,2017
LA,70454,4694.539,4105.81,246894.295,206419.243,8.15312269305372,2012959.47935,0.0,0.0,0.0,0.0,18,141,4677.539,17.0,2017
LA,70455,187.877,180.357,4764.72,4543.18,5.425845065397337,25852.6325,0.0,0.0,0.0,0.0,5,29,187.877,0.0,2017
LA,70458,61135.814,56796.774,4245211.994,3782044.247,16.886501587510825,71686779.076001,51.377,47.221,6877.759,20620.1775,190,374,60817.814,318.0,2017
LA,70460,1650.473,1626.154,63843.766,61889.756,8.129150419322068,518995.57715,0.0,0.0,0.0,0.0,15,87,1650.473,0.0,2017
LA,70461,47506.282,45568.661,2911523.146,2753758.228,10.308465990218165,30013337.330274,103.32,99.245,4130.09,27779.8572,160,319,47200.241,306.041,2017
LA,70462,1.168,1.168,23.35,23.35,5.0,116.75,0.0,0.0,0.0,0.0,1,1,1.168,0.0,2017
LA,70470,31.519,30.443,897.28,864.99,6.57261389978602,5897.475,1.087,1.087,30.42,152.1,2,13,31.519,0.0,2017
LA,70471,14122.398,13209.947,850114.282,763405.89,8.506433374316607,7231440.500388,29.913,29.913,1167.73,3439.8808,108,202,14073.396,49.002,2017
LA,70501,8053.732,6879.666,437381.507,346286.722,8.1240246837871,3553298.1591,20.84,16.354,783.92,4623.5281,44,158,7989.732,64.0,2017
LA,70503,96865.934,91195.123,6883601.306,6323389.925,12.674028498481286,87242959.124427,270.272,270.272,8893.129,78737.3871,305,374,96581.933,284.001,2017
LA,70504,25.82,24.748,331.81,310.36,5.0624604442301315,1679.775,0.0,0.0,0.0,0.0,2,7,25.82,0.0,2017
LA,70505,199.244,199.244,5555.03,5555.03,5.762991829027026,32013.5925,0.0,0.0,0.0,0.0,3,16,199.244,0.0,2017
LA,70506,86655.946,79722.073,5619509.908,5028960.205,11.554646169966144,64931448.635559,434.89,428.833,31274.238,658281.211,299,387,86411.946,244.0,2017
LA,70507,8563.254,7170.544,588852.513,511189.1,10.884929252378006,6409617.94409,1.167,1.167,70.05,350.25,16,121,8535.254,28.0,2017
LA,70508,68084.503,64829.398,3831070.522,3597241.122,12.927771906846669,49527205.86746,98.605,97.58,5729.199,134713.7112,312,374,67964.503,120.0,2017
LA,70510,7766.612,7026.458,282084.692,239324.144,9.622833295186398,2714453.96624,4.531,4.531,85.1,672.45,43,124,7746.612,20.0,2017
LA,70512,861.124,686.429,39466.055,23496.955,6.971450473071099,275135.6478,12.184,1.548,1096.58,5482.9,3,53,860.124,1.0,2017
LA,70514,55.777,55.777,1794.92,1794.92,4.046582020368596,7263.291,0.0,0.0,0.0,0.0,1,13,54.777,1.0,2017
LA,70515,2975.287,2783.767,176716.416,165948.179,8.475709413436723,1497796.9906,4.936,4.936,121.44,784.7,4,64,2975.287,0.0,2017
LA,70516,491.41,428.554,29272.011,23203.884,8.331010981787346,243865.4451,3.153,3.153,171.05,850.83,1,43,490.41,1.0,2017
LA,70517,8677.565,7949.203,619149.17,551562.464,11.104788731253407,6875520.7259809,4.699,4.699,119.42,469.382,19,128,8621.565,56.0,2017
LA,70518,3504.514,3362.512,108095.447,96770.129,9.28229493144147,1003373.8198,1.037,1.037,124.48,62.24,20,95,3497.514,7.0,2017
LA,70520,5246.744,4892.673,182812.499,145497.854,7.678859975826926,1403791.581652,5.276,5.276,93.34,456.03,18,93,5228.744,18.0,2017
LA,70525,2593.259,2396.429,118118.727,103858.719,9.058279426343631,1069952.43465,9.596,9.596,254.55,1517.115,12,108,2577.259,16.0,2017
LA,70526,17730.471,15035.182,1185151.387,825073.815,7.879452076946352,9338343.557793,40.485,23.637,2822.12,15415.765,64,202,17627.471,103.0,2017
LA,70527,3.1,3.1,86.77,86.77,4.5,390.465,0.0,0.0,0.0,0.0,1,1,3.1,0.0,2017
LA,70528,234.763,234.763,2609.8,2609.8,6.132998697218178,16005.9,0.0,0.0,0.0,0.0,1,27,234.763,0.0,2017
LA,70529,168.278,131.328,8020.607,6017.997,5.545201317057424,44475.8805,0.0,0.0,0.0,0.0,6,20,168.278,0.0,2017
LA,70532,3079.927,2934.963,218018.015,206637.115,10.180354055604075,2219500.5832,10.559,8.439,680.59,6308.75,1,69,3071.927,8.0,2017
LA,70533,2965.09,2246.631,207003.363,157967.294,8.826659360843331,1827148.17175,0.0,0.0,0.0,0.0,8,91,2928.09,37.0,2017
LA,70535,19342.438,18273.762,1352844.96,1250472.828,10.819507076989813,14637115.61879,53.789,46.751,5816.86,25300.6096,53,230,19316.438,26.0,2017
LA,70538,10295.19,9074.566,587359.919,487268.463,7.368336151753998,4327865.325259,13.696,13.696,359.79,3113.91,29,140,10257.19,38.0,2017
LA,70541,91.273,91.273,1239.2,1239.2,4.972897837314396,6162.415,0.0,0.0,0.0,0.0,1,15,91.273,0.0,2017
LA,70542,12.248,12.248,322.52,322.52,6.045206498821779,1949.7,0.0,0.0,0.0,0.0,2,4,12.248,0.0,2017
LA,70543,690.535,569.12,57928.108,48281.688,11.19389000068844,648440.8689,0.0,0.0,0.0,0.0,3,50,673.535,17.0,2017
LA,70544,4544.011,4433.105,316141.925,309634.705,9.531757726217426,3013388.2362,1.391,1.391,38.95,389.5,5,52,4531.011,13.0,2017
LA,70546,15240.58,14371.389,930213.949,858887.843,9.595567237510862,8925930.4929,51.766,51.766,3700.57,99350.07,43,162,15176.58,64.0,2017
LA,70548,4200.64,3649.456,198386.677,157984.487,6.667233149754305,1322690.229364,103.977,102.935,2791.1,7851.1534,9,87,4181.64,19.0,2017
LA,70549,119.687,117.443,3570.16,3435.5,5.673555498913214,20255.5009,0.0,0.0,0.0,0.0,3,22,119.687,0.0,2017
LA,70550,2374.422,2345.405,382549.794,380826.415,24.341680001009227,9311904.67,0.0,0.0,0.0,0.0,1,37,2374.422,0.0,2017
LA,70552,194.557,140.502,11067.518,6682.179,5.203163595487263,57586.10675,0.0,0.0,0.0,0.0,2,27,194.557,0.0,2017
LA,70554,11375.514,10305.568,689145.406,620059.293,13.022596651540328,8974462.6566,110.119,89.511,3745.938,46427.6675,15,189,11323.514,52.0,2017
LA,70555,2032.417,1928.783,103218.832,93665.072,9.821214671853678,1013734.30725,2.384,2.384,35.75,178.75,10,74,2028.417,4.0,2017
LA,70560,25934.788,21534.563,1360616.531,1064487.718,6.410806822756441,8722649.74009,58.061,53.559,6757.23,96108.9845,90,215,25830.788,104.0,2017
LA,70563,34881.476,32374.067,2175705.942,1977915.453,12.34751602707164,26864563.98904,54.449,54.449,1226.77,8956.5264,73,330,34755.476,126.0,2017
LA,70569,315.318,289.244,7919.218,7082.238,5.491292713497722,43486.7441,0.0,0.0,0.0,0.0,1,25,315.318,0.0,2017
LA,70570,47232.402,44144.246,2954877.889,2699713.773,9.900832725145483,29255751.70222,98.539,96.216,6620.969,33242.661,129,256,47137.402,95.0,2017
LA,70571,497.766,485.513,14384.946,13609.086,6.785839011839182,97613.92775,0.0,0.0,0.0,0.0,3,52,491.766,6.0,2017
LA,70576,14.133,13.133,806.07,746.07,5.865681640552309,4728.15,0.0,0.0,0.0,0.0,3,5,14.133,0.0,2017
LA,70577,3023.661,2752.437,182122.889,158224.85,16.701463239142885,3041718.73564,166.444,156.938,6965.69,77309.27,4,81,3021.661,2.0,2017
LA,70578,3609.138,2877.958,183631.783,115521.644,5.9641896942208525,1095214.7877,0.0,0.0,0.0,0.0,12,71,3604.138,5.0,2017
LA,70582,2980.937,2595.489,168810.035,128388.971,7.014883279302679,1184182.6919,0.0,0.0,0.0,0.0,14,65,2960.937,20.0,2017
LA,70583,660.195,659.195,17264.12,17208.12,9.554976268700635,164958.2569,0.0,0.0,0.0,0.0,5,30,660.195,0.0,2017
LA,70584,14259.925,11875.608,784375.37,638230.183,8.55818434171384,6712829.00956,7.935,7.935,270.68,2104.35,16,131,14231.925,28.0,2017
LA,70586,40276.604,36837.287,2975078.327,2695635.424,11.893102850286738,35382912.53067,64.697,63.569,4491.12,34728.6222,44,226,40198.604,78.0,2017
LA,70589,4359.691,4132.558,297836.994,282235.935,10.831690318161082,3226078.0843,25.923,23.406,937.46,8534.35,4,85,4351.691,8.0,2017
LA,70591,2172.414,2150.393,69800.273,69106.113,10.838099193394273,756502.2825,1.02,1.02,20.41,204.1,5,64,2172.414,0.0,2017
LA,70592,2755.158,2617.11,77253.857,68483.759,8.526413022200302,658698.29234,2.71,2.71,32.52,196.95,24,105,2737.158,18.0,2017
LA,70596,585.018,585.018,20023.523,20023.523,8.22495119864771,164692.4995,1.162,1.162,32.549,244.1175,3,65,585.018,0.0,2017
LA,70601,98167.246,90337.007,5669602.505,5035468.815,9.55363243284813,54165298.373125,386.923,385.815,10896.846,177035.3548,340,368,97655.244,512.002,2017
LA,70602,811.302,801.813,37405.758,36829.938,6.097703306801055,228089.21425,0.0,0.0,0.0,0.0,1,50,811.302,0.0,2017
LA,70605,42844.106,41466.529,1528686.66,1426856.855,8.05752656633309,12317433.374549,109.869,106.531,6775.409,124880.8675,178,264,42771.106,73.0,2017
LA,70606,14.118,12.935,1005.68,899.19,8.9455890541723,8996.4,0.0,0.0,0.0,0.0,1,3,14.118,0.0,2017
LA,70607,8091.562,7952.278,211741.481,204505.28,6.251552070706448,1323712.894,12.864,12.864,331.27,1962.22,39,100,8086.562,5.0,2017
LA,70611,4321.827,4085.047,184614.021,168543.271,10.071821689751289,1859399.50094,0.0,0.0,0.0,0.0,22,114,4310.827,11.0,2017
LA,70612,61.54,55.536,2340.44,1807.35,1.9270133820990925,4510.0592,0.0,0.0,0.0,0.0,1,14,61.54,0.0,2017
LA,70615,1.309,1.309,26.17,26.17,7.5,196.275,0.0,0.0,0.0,0.0,1,1,1.309,0.0,2017
LA,70630,453.298,453.298,17000.29,17000.29,7.226680003694055,122855.6558,0.0,0.0,0.0,0.0,2,28,453.298,0.0,2017
LA,70631,468.859,461.847,8127.187,7641.028,5.393128717230205,43830.9656,2.006,2.006,30.1,142.95,1,40,468.859,0.0,2017
LA,70632,917.025,620.516,70909.285,46866.816,9.797313855301178,694720.5204,0.0,0.0,0.0,0.0,1,43,906.025,11.0,2017
LA,70633,3827.128,3699.22,154027.791,146787.473,7.954791031924882,1225258.890514,6.588,6.588,1009.88,820.504,9,98,3822.128,5.0,2017
LA,70634,14852.615,13616.475,652925.083,564263.357,7.602852671291846,4964093.21144,21.327,21.327,863.6,7043.2928,46,178,14793.615,59.0,2017
LA,70638,254.388,253.388,6579.719,6549.699,5.213559059285054,34303.7536,0.0,0.0,0.0,0.0,2,25,253.388,1.0,2017
LA,70645,657.098,398.241,60405.727,32633.489,5.158135601943836,311580.931,0.0,0.0,0.0,0.0,2,31,654.098,3.0,2017
LA,70647,1005.284,983.48,38215.164,36725.974,6.176462955909335,236034.5448,0.0,0.0,0.0,0.0,6,52,987.284,18.0,2017
LA,70648,5083.19,4405.014,269922.132,209260.789,9.724175227995014,2624770.109482,9.577,9.577,154.629,1726.3475,13,126,5074.19,9.0,2017
LA,70651,749.027,747.813,15074.266,15053.636,4.743328531087351,71502.196003,2.129,2.129,35.71,166.695,1,34,749.027,0.0,2017
LA,70652,9.06,9.06,301.93,301.93,9.327410326896963,2816.225,0.0,0.0,0.0,0.0,1,6,9.06,0.0,2017
LA,70653,424.029,364.335,21117.848,18228.19,7.009760312698528,148031.0528,0.0,0.0,0.0,0.0,2,33,424.029,0.0,2017
LA,70655,153.086,143.513,6278.91,5538.02,5.179897816659261,32524.1122,8.243,5.717,635.96,3920.7,2,27,153.086,0.0,2017
LA,70659,199.224,197.161,4371.827,4309.937,5.436860722073403,23769.0145,2.141,2.141,42.19,577.75,3,33,199.224,0.0,2017
LA,70663,15643.829,14248.543,682281.467,565715.029,7.714331514398294,5263345.422568,16.101,15.081,490.32,2237.9994,60,167,15574.827,69.002,2017
LA,70665,532.182,523.025,10742.528,10358.268,7.247840545540119,77860.13,0.0,0.0,0.0,0.0,7,43,532.182,0.0,2017
LA,70668,1130.031,1122.778,26883.026,26354.626,5.321291395916516,143052.41495,1.0,1.0,10.0,50.0,7,51,1130.031,0.0,2017
LA,70669,2759.093,2574.565,115590.136,97208.419,9.83043970291721,1136301.8622,0.0,0.0,0.0,0.0,10,152,2742.093,17.0,2017
LA,70706,4522.201,4165.659,187876.589,164484.959,8.8408524486252,1660989.2019,10.936,10.936,607.4,6104.45,12,89,4510.201,12.0,2017
LA,70710,441.267,441.267,9725.109,9725.109,5.396398456819353,52480.5632,0.0,0.0,0.0,0.0,2,35,441.267,0.0,2017
LA,70711,248.399,246.248,5633.805,5611.145,6.463188111764607,36412.3415,0.0,0.0,0.0,0.0,4,35,248.399,0.0,2017
LA,70712,457.795,457.795,7474.489,7474.489,8.734994231712696,65289.6183,1.187,1.187,23.74,118.7,3,32,457.795,0.0,2017
LA,70714,13288.942,12515.836,633718.115,572915.877,11.906559783130074,7545402.6219,8.815,8.815,383.7,3299.65,28,164,13208.942,80.0,2017
LA,70715,497.821,480.777,18134.913,17345.233,5.0394883945679805,91390.6836,0.0,0.0,0.0,0.0,7,38,497.821,0.0,2017
